pk_order,fk_seller,fk_opportunity,dt_checkout_date,cohort,ds_type_of_load,adjusted_gmv,adjusted_net_revenue,adjusted_contribution_margin
a0b9N000000PQxhQAG,0019N000004I0XRQA0,0069N000002osdmQAA,2023-05-17,2023-03-21,Mixed,60968.6300,2125.8500,1650.8500
a0b9N000000PSB7QAO,00109000009gqrFAAQ,"",2023-05-19,2023-01-13,Acquisition,10328.4000,4451.0000,4451.0000
a0b9N000000PbpvQAC,00109000009gkaJAAQ,0069N000002pcVGQAY,2023-05-25,2023-05-03,Mixed,52295.2300,2671.5600,2271.5600
a0b9N000000PyOlQAK,00109000009gkaJAAQ,0069N000002pcVGQAY,2023-06-07,2023-05-03,Mixed,50771.7600,2544.7800,2144.7800
a0b9N000000Q6m8QAC,00109000017SucwAAC,0069N000002t3BbQAI,2023-06-12,2023-01-17,Mixed,47406.2100,1708.5700,1028.5700
a0b9N000000Q8m4QAC,0019N000003BkypQAC,0069N000002tEgkQAE,2023-06-13,2023-03-23,Mixed,109582.3100,886.2300,-613.7700
a0b9N000000QHoIQAW,00109000009gkrZAAQ,0069N000002tb8GQAQ,2023-06-15,2023-01-17,Mixed,130235.0900,1100.3900,137.6500
a0b9N000000QKXEQA4,0019N000004zfDJQAY,"",2023-06-16,2023-06-16,Liquidation,22156.8000,1608.6000,-10552.3700
a0b9N000000QLxvQAG,0010900000FPnIVAA1,0069N000002taArQAI,2023-06-19,2023-01-13,Mixed,5520.6000,2637.6200,1997.6200
a0b9N000000QeFzQAK,00109000009gkQdAAI,0069N000002uBUwQAM,2023-06-22,2023-02-15,Mixed,35712.0000,3571.2000,2681.2000
a0b9N000000Ql42QAC,0019N000004bnrmQAA,0069N000002nUvLQAU,2023-06-27,2023-06-01,Mixed,3592.9000,1390.8000,390.8000
a0b9N000000RNXaQAO,00109000009gkK7AAI,0069N000002xjRfQAI,2023-07-13,2023-07-13,Mixed,46898.4000,1708.0500,251.7800
a0b9N000000RPivQAG,00109000019J4cEAAS,0069N000002u9K0QAI,2023-07-14,2023-01-09,Liquidation,108094.4800,3024.2100,2822.6200
a0b9N000000RPsgQAG,0019N0000050bOCQAY,0069N000002iKMCQA2,2023-07-14,2023-07-14,Stock transfer,0.0000,0.0000,-740.0000
a0b9N000000RRsIQAW,00109000019IFweAAG,"",2023-07-16,2023-01-08,Mixed,75311.5800,1462.2400,1462.2400
a0b9N000000RWMWQA4,0019N0000051t73QAA,0069N000002yJvYQAU,2023-07-18,2023-07-18,Mixed,46219.4800,1596.9400,-638.0600
a0b9N000000ReW9QAK,0019N0000051tOKQAY,0069N000002yJj9QAE,2023-07-24,2023-07-24,Mixed,4467.0200,444.0700,339.0700
a0b9N000000Rk7VQAS,0019N000003JyMeQAK,0069N000002VfH2QAK,2023-07-26,2023-01-12,Mixed,34870.5700,1022.0900,322.0900
a0b9N000000Rs5NQAS,00109000009gnWVAAY,0069N000002xrfyQAA,2023-07-31,2023-01-02,Mixed,8525.2500,1806.0900,306.0900
a0b9N000000S0QsQAK,0019N000004HcHeQAK,"",2023-08-04,2023-03-24,Mixed,157744.7900,4989.9600,4989.9600
a0b9N000000SDD4QAO,0019N000003XmyfQAC,0069N0000032qTlQAI,2023-08-16,2023-05-09,Acquisition,161700.0000,106224.0400,105519.6000
a0b9N000000SU0cQAG,0019N000005BUhAQAW,0069N0000034oibQAA,2023-08-29,2023-08-29,Mixed,18018.0000,936.0000,366.0000
a0b9N000000SVwGQAW,00109000009gnWVAAY,0069N0000032p9NQAQ,2023-08-30,2023-01-02,Mixed,8319.0000,1755.4200,255.4200
a0b9N000000SgOIQA0,00109000009gniEAAQ,0069N0000035zJ7QAI,2023-09-04,2023-09-04,Mixed,50767.7200,2246.6200,246.6200
a0b9N000000SosWQAS,0019N000005DYz0QAG,0069N0000036ihcQAA,2023-09-07,2023-09-07,Acquisition,96288.5000,2254.5600,1774.5600
a0b9N000000Sy7lQAC,00109000019J4cEAAS,"",2023-09-11,2023-01-09,Liquidation,437468.5200,-3389.4300,-3389.4300
a0b9N000000SyHRQA0,00109000019J4cnAAC,0060900000LT9p2AAD,2023-09-11,2023-01-17,Stock transfer,0.0000,0.0000,0.0000
a0b9N000000T3PlQAK,00109000013Te7uAAC,0069N000002fxbVQAQ,2023-09-12,2023-01-17,Acquisition,150631.1300,2224.9000,2224.9000
a0b9N000000TYCdQAO,0010900001BucUiAAJ,0069N0000038TFXQA2,2023-09-19,2023-01-10,Mixed,20804.2600,1637.7100,937.7100
a0b9N000000TbUQQA0,0010900001TGvjuAAD,"",2023-09-20,2023-02-01,Liquidation,11209.8000,"",""
a0b9N000000URnmQAG,00109000009gkbWAAQ,0069N000003BxB5QAK,2023-10-09,2023-03-28,Mixed,31300.2000,1180.8000,280.8000
a0b9N000000UXrXQAW,00109000009gnWVAAY,0069N0000037xoaQAA,2023-10-09,2023-01-02,Mixed,8753.7500,1791.8300,291.8300
a0b9N000000UYrgQAG,0019N000005GXgYQAW,0069N0000038GKHQA2,2023-10-09,2023-10-09,Mixed,16462.1000,1178.1000,633.1000
a0b9N000000Ui52QAC,0019N000005LgN9QAK,"",2023-10-10,2023-10-10,Mixed,13955.9600,988.9500,988.9500
a0b9N000000Uib3QAC,00109000009gqrFAAQ,"",2023-10-11,2023-01-13,Acquisition,9534.4000,4540.3100,4540.3100
a0b9N000000VlBnQAK,0010900000BUgbwAAD,0069N000003CfRBQA0,2023-10-13,2023-07-31,Mixed,8900.6000,1671.4000,251.4000
a0b9N000000W8MBQA0,00109000017SucwAAC,"",2023-10-17,2023-01-17,Mixed,46132.2600,1531.7000,1011.7000
a0b9N000000X0vLQAS,00109000019J4dRAAS,0060900000LT9p2AAD,2023-10-19,2023-01-10,Stock transfer,0.0000,0.0000,0.0000
a0b9N000000Z2tAQAS,00109000009gnWVAAY,0069N000003DFFsQAO,2023-11-09,2023-01-02,Mixed,9389.5600,1987.9700,1987.9700
a0b9N000000ZauKQAS,0019N000003BkypQAC,"",2023-11-15,2023-03-23,Acquisition,106540.0000,5040.0000,4870.0000
a0b9N000000ZctVQAS,0019N000004xLMUQA2,0069N0000038XlWQAU,2023-11-15,2023-11-15,Mixed,161232.9500,6136.2000,4136.2000
a0b9N000000ZdcBQAS,00109000019J4cnAAC,"",2023-11-16,2023-01-17,Liquidation,172278.2300,3311.4300,411.4300
a0b9N000000ZrhLQAS,00109000009gnWVAAY,"",2023-11-21,2023-01-02,Mixed,8749.2800,1552.6200,52.6200
a0b9N000000Zs7FQAS,0010900000BUgbwAAD,0069N000003IGZeQAO,2023-11-21,2023-07-31,Mixed,8602.4800,1535.0000,85.0000
a0b9N000000Zu3tQAC,00109000009gqrFAAQ,"",2023-11-21,2023-01-13,Acquisition,10140.0000,5423.8900,5423.8900
a0b9N000000aD7sQAE,00109000019J4dRAAS,0060900000LT9p2AAD,2023-11-27,2023-01-10,Stock transfer,0.0000,0.0000,0.0000
a0b9N000000aHZEQA2,00109000009gqrFAAQ,"",2023-11-28,2023-01-13,Acquisition,9932.0000,5304.3800,5304.3800
a0b9N000000aHlRQAU,0010900000BUgbwAAD,0069N000003IGZeQAO,2023-11-28,2023-07-31,Mixed,8844.7000,1590.6000,190.6000
a0b9N000000aZFqQAM,00109000009gqrFAAQ,"",2023-12-01,2023-01-13,Acquisition,10836.3000,5469.6900,5469.6900
a0b9N000000aZOTQA2,00109000009graHAAQ,0069N000003JwOdQAK,2023-12-01,2023-05-15,Mixed,38978.8400,258.8400,-1741.1600
a0b9N000000ahPlQAI,0019N0000051w4KQAQ,0069N000003Mf1GQAS,2023-12-04,2023-10-19,Mixed,37249.6000,2599.6000,699.6000
a0b9N000000bD7SQAU,0010900001JYg52AAD,"",2023-12-09,2023-01-30,Mixed,180503.4700,5228.1100,1728.1100
a0b9N000000bHqMQAU,00109000009gkViAAI,0069N000003KJb4QAG,2023-12-12,2023-03-31,Mixed,43527.1100,2480.7900,780.7900
a0b9N000000bI9YQAU,00109000009gkK1AAI,0069N000002RFoYQAW,2023-12-12,2023-01-13,Mixed,38389.8300,-980.9700,-2230.9700
a0b9N000000bgTpQAI,00109000019J4cEAAS,"",2023-12-19,2023-01-09,Liquidation,75400.6400,2218.0400,2218.0400
a0b9N000000cUE0QAM,00109000009gqrFAAQ,"",2024-01-10,2023-01-13,Acquisition,9936.0000,5461.9900,5461.9900
a0b9N000000cUQpQAM,0019N000005cM6KQAU,0069N000003SnFvQAK,2024-01-10,2023-12-04,Acquisition,"","",""
a0b9N000000cfFCQAY,0019N000004eWeFQAU,"",2024-01-12,2023-09-13,Mixed,30240.0000,3223.2400,1623.2400
a0b9N000000dIlSQAU,0010900000YLAygAAH,0069N000003RNPmQAO,2024-01-25,2023-01-19,Mixed,179450.3700,3266.4600,2416.4600
a0b9N000000dImfQAE,00109000009gtL0AAI,0069N000002WSPYQA4,2024-01-25,2023-03-01,Mixed,184434.4800,5331.8300,3831.8300
a0b9N000000dKHTQA2,0019N000004hottQAA,"",2024-01-29,2023-05-17,Liquidation,28596.0000,0.0000,-1500.0000
a0b9N000000dL9RQAU,0010900000IKLHZAA5,0069N000003X6jEQAS,2024-01-30,2023-07-03,Mixed,37996.8000,4396.8000,3911.8000
a0b9N000000dOlHQAU,0019N000004xLMUQA2,0069N000003XMLTQA4,2024-02-02,2023-11-15,Mixed,178185.8200,3469.3600,1569.3600
a0b9N000000dREKQA2,0019N000005cM6KQAU,0069N000003SnFvQAK,2024-02-08,2023-12-04,Acquisition,"","",""
a0b9N000000db6sQAA,0019N000005iaUxQAI,"",2024-02-13,2023-12-22,Mixed,140404.4800,2548.2200,2548.2200
a0b9N000000deFVQAY,0019N000006D15pQAC,0069N000003ZkPNQA0,2024-02-22,2024-02-22,Mixed,10457.4000,1916.1000,466.1000
a0b9N000000dg0PQAQ,00109000009gqrFAAQ,"",2024-02-29,2023-01-13,Acquisition,"","",""
a0b9N000000dlMWQAY,00109000019J4dRAAS,0060900000LT9p2AAD,2024-03-13,2023-01-10,Stock transfer,0.0000,0.0000,0.0000
a0bOj000001fY5BIAU,001Oj000007Vm8lIAC,0069N000003bPYoQAM,2024-04-02,2024-04-02,Stock transfer,35031.8600,0.0000,0.0000
a0b9N000000IkZeQAK,00109000009h59NAAQ,0069N000002OV95QAG,2023-01-04,2023-01-04,Mixed,12609.0500,1721.4500,121.4500
a0b9N000000IkdqQAC,00109000009h59NAAQ,0069N000002OV95QAG,2023-01-04,2023-01-04,Mixed,24728.2500,3450.4500,1850.4500
a0b9N000000IlT2QAK,00109000009gnWVAAY,0069N000002RICGQA4,2023-01-05,2023-01-02,Mixed,9571.1000,1811.6600,311.6600
a0b9N000000IlW1QAK,00109000009gnWVAAY,0069N000002RICGQA4,2023-01-05,2023-01-02,Mixed,9979.2000,1910.8800,410.8800
a0b9N000000IqkyQAC,00109000019J4dRAAS,0060900000LT9p2AAD,2023-01-10,2023-01-10,Stock transfer,0.0000,0.0000,0.0000
a0b9N000000IrmWQAS,00109000013TeXWAA0,0069N000002V2TQQA0,2023-01-10,2023-01-10,Mixed,31808.2100,2119.2600,1169.2600
a0b9N000000ItNcQAK,00109000009gsMkAAI,0069N000002VUDzQAO,2023-01-11,2023-01-04,Mixed,1831.9200,305.3200,305.3200
a0b9N000000JP6oQAG,0010900001THEmhAAH,0069N000002Y484QAC,2023-01-26,2023-01-26,Acquisition,6837.2400,1114.4400,314.4400
a0b9N000000Jrm4QAC,00109000009h59NAAQ,0069N000002aLEPQA2,2023-02-07,2023-01-04,Mixed,14917.0000,4301.0800,3021.0800
a0b9N000000JuCKQA0,00109000019J4bVAAS,0060900000LSORAAA5,2023-02-08,2023-01-12,Liquidation,13156.0000,5605.6000,4705.6000
a0b9N000000LglTQAS,00109000009gsMkAAI,"",2023-02-28,2023-01-04,Acquisition,32306.4000,3477.8000,3477.8000
a0b9N000000LhyRQAS,0010900000X2n0wAAB,0069N000002OVGoQAO,2023-03-01,2023-01-17,Mixed,46711.4400,0.0000,-630.0000
a0b9N000000LivHQAS,00109000009gtL0AAI,0069N000002dEIUQA2,2023-03-01,2023-03-01,Mixed,197147.5700,5592.9900,3592.9900
a0b9N000000LixAQAS,0019N000003R2RSQA0,0069N000002bEdFQAU,2023-03-01,2023-02-15,Mixed,20604.5100,488.4300,488.4300
a0b9N000000M1CEQA0,00109000009h59NAAQ,0069N000002diyfQAA,2023-03-06,2023-01-04,Mixed,9246.3000,3753.4000,3243.4000
a0b9N000000MiFQQA0,00109000009gnWVAAY,0069N000002fxe9QAA,2023-03-20,2023-01-02,Mixed,10327.9500,1657.6800,157.6800
a0b9N000000MiL9QAK,00109000009gnWVAAY,0069N000002fxe9QAA,2023-03-20,2023-01-02,Mixed,10018.2000,1618.7600,118.7600
a0b9N000000Ml3YQAS,0019N000004I0XRQA0,0069N000002g6qnQAA,2023-03-21,2023-03-21,Mixed,24651.7300,-170.0800,-575.0800
a0b9N000000MnVvQAK,00109000009gkU6AAI,0069N000002gnFeQAI,2023-03-23,2023-01-02,Mixed,22736.4800,257.2000,257.2000
a0b9N000000MoQNQA0,0019N00000404aCQAQ,0069N000002bFwyQAE,2023-03-23,2023-03-23,Acquisition,31936.7100,1589.6100,1009.6100
a0b9N000000Mt4qQAC,00109000019J4cEAAS,0069N000002al3SQAQ,2023-03-27,2023-01-09,Liquidation,199006.7500,2995.5500,2395.5500
a0b9N000000MueQQAS,00109000009gqrFAAQ,"",2023-03-28,2023-01-13,Acquisition,14672.0000,7719.4600,7719.4600
a0b9N000000N3lzQAC,00109000009gqrFAAQ,"",2023-03-30,2023-01-13,Acquisition,14644.0000,7664.7700,7664.7700
a0b9N000000NDJ5QAO,00109000009gsMkAAI,"",2023-04-03,2023-01-04,Acquisition,47120.0000,2690.9000,2690.9000
a0b9N000000NKJGQA4,00109000017SucwAAC,0069N000002is7ZQAQ,2023-04-04,2023-01-17,Mixed,46418.5700,1502.4200,852.4200
a0b9N000000NQsuQAG,00109000009gkKfAAI,0069N000002iKMCQA2,2023-04-06,2023-02-16,Mixed,183212.0900,5623.1300,4352.7600
a0b9N000000NT0hQAG,00109000009gnWVAAY,0069N000002fxe9QAA,2023-04-11,2023-01-02,Mixed,10416.4500,1690.5300,190.5300
a0b9N000000NT7xQAG,00109000009gkKkAAI,0069N000002gTmgQAE,2023-04-11,2023-03-20,Mixed,9240.0000,1320.0000,220.0000
a0b9N000000NgUcQAK,00109000009gno6AAA,0069N000002kmrMQAQ,2023-04-17,2023-04-17,Mixed,3062.5000,625.0000,577.0000
a0b9N000000NksvQAC,00109000009gnWVAAY,0069N000002kO3EQAU,2023-04-18,2023-01-02,Mixed,11044.8000,1780.9300,280.9300
a0b9N000000NpACQA0,0019N000002byH0QAI,0069N000002knSdQAI,2023-04-19,2023-03-08,Mixed,53774.5700,4055.1700,855.1700
a0b9N000000O4sjQAC,0019N000002byH0QAI,"",2023-04-25,2023-03-08,Mixed,37100.1700,3691.3300,791.3300
a0b9N000000OBpXQAW,0019N000004XHTeQAO,0069N000002ljPaQAI,2023-04-26,2023-04-26,Acquisition,35576.3100,6434.9500,6391.4600
a0b9N000000OGknQAG,00109000017SucwAAC,0069N000002llCWQAY,2023-04-26,2023-01-17,Mixed,56330.8500,2213.9200,1463.9200
a0b9N000000OGtuQAG,0019N000004EPs3QAG,0069N000002lmchQAA,2023-04-26,2023-04-18,Mixed,30807.0000,509.6000,-2490.4000
a0b9N000000Oye3QAC,0019N000003XmyfQAC,"",2023-05-09,2023-05-09,Acquisition,157025.6000,11100.0200,11100.0200
a0b9N000000P1lZQAS,0010900000ivpuHAAQ,0069N000002atDcQAI,2023-05-10,2023-01-09,Acquisition,1932.0000,652.3100,652.3100
a0b9N000000PL43QAG,00109000009graHAAQ,0069N000002nqy9QAA,2023-05-15,2023-05-15,Mixed,43855.8200,2139.8200,439.8200
a0b9N000000PMJCQA4,00109000009gqrFAAQ,"",2023-05-16,2023-01-13,Acquisition,12614.0000,5632.9500,5632.9500
a0b9N000000PO0hQAG,0010900000IK8QWAA1,0069N000002SQWYQA4,2023-05-16,2023-01-19,Acquisition,189995.8400,8714.5900,8272.3700
a0b9N000000PWeXQAW,0019N0000039J9IQAU,0060900000JGe9RAAT,2023-05-22,2023-01-08,Mixed,414066.0700,7473.7300,7473.7300
a0b9N000000PblcQAC,0010900000ivpuHAAQ,0069N000002atDcQAI,2023-05-25,2023-01-09,Acquisition,1848.0000,498.3300,498.3300
a0b9N000000PlFBQA0,0010900001TGvjuAAD,"",2023-05-31,2023-02-01,Liquidation,16440.0000,4680.0000,2480.0000
a0b9N000000PrZwQAK,00109000009gkKkAAI,0069N000002qyFwQAI,2023-06-02,2023-03-20,Mixed,9000.0000,1878.0000,878.0000
a0b9N000000QAv5QAG,0019N000004hfMLQAY,0069N000002pccMQAQ,2023-06-14,2023-05-22,Mixed,42105.9600,-416.0400,-416.0400
a0b9N000000QGvxQAG,00109000009gnyVAAQ,0069N000002pVM8QAM,2023-06-15,2023-01-24,Mixed,5200.0000,1358.2100,708.2100
a0b9N000000QzqtQAC,00109000009gsMkAAI,"",2023-06-30,2023-01-04,Acquisition,19497.8000,4288.2000,4288.2000
a0b9N000000R6oBQAS,0010900001DPwFqAAL,0069N000002uLPUQA2,2023-07-04,2023-07-04,Mixed,24103.5500,244.5500,-255.4500
a0b9N000000R9ZSQA0,0010900001UAhWqAAL,0069N000002wSIpQAM,2023-07-05,2023-05-16,Mixed,7643.9000,1985.2800,1175.2800
a0b9N000000RBkTQAW,0019N000004HcHeQAK,0069N000002t5DWQAY,2023-07-06,2023-03-24,Mixed,43180.5600,905.4400,843.6500
a0b9N000000RJ4lQAG,0010900000X2n0wAAB,0069N000002xSW5QAM,2023-07-11,2023-01-17,Mixed,49042.0000,746.9000,-128.2600
a0b9N000000RNHIQA4,00109000019HgAiAAK,0069N000002wwKYQAY,2023-07-13,2023-07-13,Mixed,18374.8600,3241.2100,1791.2100
a0b9N000000RzMIQA0,0019N000004j6BkQAI,0069N000002ppeVQAQ,2023-08-03,2023-08-03,Mixed,10511.1200,1130.5200,630.5200
a0b9N000000S1o3QAC,0010900000YLAygAAH,0069N000002SRvtQAG,2023-08-07,2023-01-19,Mixed,179508.7900,1030.4300,-643.2100
a0b9N000000SBc7QAG,0019N000004HcHeQAK,"",2023-08-14,2023-03-24,Mixed,52331.8400,302.8900,231.2200
a0b9N000000SMAAQA4,0010900001Gk68mAAB,"",2023-08-23,2023-07-21,Mixed,31792.1800,1601.6000,1601.6000
a0b9N000000SOwSQAW,0010900000ivpuHAAQ,0069N000002atDcQAI,2023-08-25,2023-01-09,Acquisition,1785.0000,467.5200,467.5200
a0b9N000000SP68QAG,0010900001THEmhAAH,"",2023-08-25,2023-01-26,Mixed,41350.9400,1760.5400,710.5400
a0b9N000000SzpdQAC,00109000009gkViAAI,"",2023-09-12,2023-03-31,Mixed,48941.0600,4811.0600,4811.0600
a0b9N000000THO2QAO,0010900000BUgbwAAD,0069N0000037e9bQAA,2023-09-13,2023-07-31,Mixed,8835.7000,1552.9000,52.9000
a0b9N000000TZMDQA4,00109000009gqrFAAQ,"",2023-09-20,2023-01-13,Acquisition,8260.2000,4060.0600,4060.0600
a0b9N000000TdltQAC,00109000009gqrFAAQ,"",2023-09-21,2023-01-13,Acquisition,11138.4000,5391.6500,5391.6500
a0b9N000000TdtJQAS,00109000009gqrFAAQ,"",2023-09-21,2023-01-13,Acquisition,10623.6000,5151.8100,5151.8100
a0b9N000000ThgWQAS,0010900000BUgbwAAD,0069N0000037e9bQAA,2023-09-22,2023-07-31,Mixed,8850.6000,1573.9200,73.9200
a0b9N000000TnJJQA0,0019N000003BkypQAC,0069N0000039OgkQAE,2023-09-25,2023-03-23,Mixed,171186.7200,-698.8500,-932.6400
a0b9N000000Tp18QAC,00109000009gqrFAAQ,"",2023-09-26,2023-01-13,Acquisition,5333.6000,2533.2300,2533.2300
a0b9N000000TvmxQAC,0019N000004I0XRQA0,"",2023-09-27,2023-03-21,Mixed,126865.9700,2417.7000,1917.7000
a0b9N000000USXZQA4,0019N0000035zx2QAA,"",2023-10-09,2023-10-06,Mixed,21948.2400,-246.6200,-846.6200
a0b9N000000VHkEQAW,00109000009gqrFAAQ,"",2023-10-12,2023-01-13,Acquisition,11233.6000,5254.1800,5254.1800
a0b9N000000W8tjQAC,00109000009gnWVAAY,0069N000003DFFsQAO,2023-10-17,2023-01-02,Mixed,9954.9200,2107.8500,607.8500
a0b9N000000WCfQQAW,0019N000003JyMeQAK,0069N000002VfH2QAK,2023-10-18,2023-01-12,Mixed,31188.5500,554.3500,-145.6500
a0b9N000000WlaBQAS,0019N0000051w4KQAQ,0069N000003DmbPQAS,2023-10-19,2023-10-19,Mixed,49442.4000,2948.4000,48.4000
a0b9N000000XwViQAK,0010900000ivpuHAAQ,"",2023-10-25,2023-01-09,Acquisition,2080.0000,868.5000,868.5000
a0b9N000000XzbkQAC,00109000009gnWVAAY,0069N000003DFFsQAO,2023-10-25,2023-01-02,Mixed,8793.6400,1870.6400,370.6400
a0b9N000000YqNVQA0,0019N0000035zx2QAA,0069N000003GT0GQAW,2023-11-03,2023-10-06,Mixed,22810.8400,307.1500,-242.8500
a0b9N000000Ytx6QAC,0019N000004qFPjQAM,"",2023-11-06,2023-07-27,Mixed,190054.5700,18889.6100,18525.6200
a0b9N000000ZkKAQA0,00109000009gkOwAAI,0069N000003Ix83QAC,2023-11-17,2023-03-01,Mixed,147458.3300,3697.9400,2250.7900
a0b9N000000Zxc7QAC,00109000009gqrFAAQ,"",2023-11-23,2023-01-13,Acquisition,20332.0000,10960.2000,10960.2000
a0b9N000000aHcmQAE,00109000009gqrFAAQ,"",2023-11-28,2023-01-13,Acquisition,13285.8000,6668.7000,6668.7000
a0b9N000000aKePQAU,00109000009gqrFAAQ,"",2023-11-28,2023-01-13,Acquisition,"","",""
a0b9N000000aQJ4QAM,0019N000004I0XRQA0,0069N000002g6qnQAA,2023-11-30,2023-03-21,Acquisition,60195.7200,491.3800,491.3800
a0b9N000000aaijQAA,0019N000004I0XRQA0,"",2023-12-01,2023-03-21,Mixed,149270.0000,3548.7400,1348.7400
a0b9N000000ae3WQAQ,0019N000003JyMeQAK,0069N000002VfH2QAK,2023-12-04,2023-01-12,Mixed,32927.9900,-373.5100,-1123.5100
a0b9N000000bugeQAA,00109000009gqrFAAQ,"",2023-12-27,2023-01-13,Acquisition,10570.8000,5916.4300,5916.4300
a0b9N000000c3giQAA,0019N000003BkypQAC,0069N000003Ro2rQAC,2023-12-29,2023-03-23,Acquisition,68961.0000,3166.5900,2996.5900
a0b9N000000c7oTQAQ,00109000009gnWVAAY,0069N000003OZOLQA4,2024-01-02,2023-01-02,Mixed,9583.6800,1907.2000,407.2000
a0b9N000000cAtfQAE,00109000009gnzAAAQ,0069N000003SwEbQAK,2024-01-04,2023-03-08,Mixed,13382.4600,1127.4600,427.4600
a0b9N000000cYSWQA2,0010900000X2n0wAAB,0069N000003UUz5QAG,2024-01-11,2023-01-17,Mixed,13321.9800,293.8000,-29.6300
a0b9N000000cfc1QAA,00109000009gsMkAAI,0069N000003UhQaQAK,2024-01-12,2023-01-04,Mixed,72.0000,22.3200,-197.6800
a0b9N000000cjAkQAI,00109000009gnWVAAY,0069N000003Uhu7QAC,2024-01-15,2023-01-02,Mixed,10922.6600,2181.1400,681.1400
a0b9N000000dM3kQAE,0019N00000690F0QAI,0069N000003WDLVQA4,2024-01-31,2024-01-31,Mixed,33947.9200,1976.4200,1126.4200
a0b9N000000dOksQAE,0010900000pnq93AAA,0069N000003XUisQAG,2024-02-02,2023-05-12,Mixed,12903.1200,1330.6700,960.6700
a0b9N000000dQw0QAE,00109000019J4cEAAS,"",2024-02-07,2023-01-09,Liquidation,179813.2100,3228.9700,2828.9700
a0b9N000000dRVDQA2,0019N000003XmyfQAC,0069N0000032qTlQAI,2024-02-09,2023-05-09,Acquisition,"","",""
a0b9N000000ddStQAI,00109000009gtL0AAI,0069N000003ZGheQAG,2024-02-19,2023-03-01,Mixed,174453.9200,1804.0400,254.0400
a0b9N000000ddrxQAA,0019N000006Cr5zQAC,0069N000003ZeKtQAK,2024-02-21,2024-02-21,Mixed,40680.0400,2850.4900,2000.4900
a0b9N000000deIgQAI,0019N000005iaUxQAI,"",2024-02-22,2023-12-22,Mixed,148316.5600,992.4300,-107.5700
a0b9N000000deaOQAQ,00109000017Se3TAAS,"",2024-02-23,2023-01-30,Mixed,8348.4000,1087.6100,267.6100
a0b9N000000dflwQAA,0019N000003WT29QAG,0069N000003Zkp8QAC,2024-02-28,2023-03-24,Acquisition,"","",""
a0b9N000000di6gQAA,0019N000006DOPEQA4,0069N000003a6ROQAY,2024-03-04,2024-02-26,Mixed,9446.4000,1157.4000,565.4000
a0b9N000000dj0nQAA,0019N000003XmyfQAC,0069N0000032qTlQAI,2024-03-06,2023-05-09,Acquisition,"","",""
a0b9N000000djbtQAA,0010900001TGvjuAAD,"",2024-03-07,2023-02-01,Liquidation,0.2200,"",""
a0bOj000001L8WfIAK,00109000009gqrFAAQ,"",2024-03-18,2023-01-13,Acquisition,"","",""
a0bOj000001NSMPIA4,0019N000006AUUcQAO,0069N000003bj8FQAQ,2024-03-19,2024-02-13,Mixed,10077.8000,1356.8000,636.8000
a0b9N000000IjS3QAK,00109000009gnWVAAY,0069N000002RICGQA4,2023-01-04,2023-01-02,Mixed,9078.3000,1711.9800,211.9800
a0b9N000000Iwx0QAC,0019N000003JyMeQAK,0069N000002VfH2QAK,2023-01-12,2023-01-12,Mixed,38238.2500,1574.5400,829.5400
a0b9N000000J7a4QAC,00109000009gkrZAAQ,0069N000002W5IvQAK,2023-01-17,2023-01-17,Mixed,121348.2600,2411.5600,1749.1000
a0b9N000000JAHvQAO,00109000019IFweAAG,0060900000JGe9RAAT,2023-01-18,2023-01-08,Mixed,360443.6100,6401.9100,5003.9000
a0b9N000000JpoIQAS,00109000017SucwAAC,0060900000LSkFvAAL,2023-02-07,2023-01-17,Mixed,65998.8000,4251.7400,1351.7400
a0b9N000000KQkgQAG,0010900001OURviAAH,0069N000002bWucQAE,2023-02-15,2023-02-15,Mixed,131629.3800,15120.5800,14877.4700
a0b9N000000LiV2QAK,0019N000003QH8JQAW,0069N000002bnQnQAI,2023-03-01,2023-03-01,Mixed,34440.1300,2526.2000,-373.8000
a0b9N000000Lp9MQAS,0010900001QR8QIAA1,0069N000002dRg2QAE,2023-03-02,2023-03-02,Mixed,33141.5500,1394.0900,344.0900
a0b9N000000LqxhQAC,00109000009gowAAAQ,0069N000002dawUQAQ,2023-03-02,2023-03-02,Mixed,5882.7800,1018.8800,518.8800
a0b9N000000Lx7mQAC,00109000017SucwAAC,0060900000JGcd1AAD,2023-03-03,2023-01-17,Mixed,53015.8500,160.5900,-489.4100
a0b9N000000LxBfQAK,0010900001IPD8OAAX,0069N000002dg75QAA,2023-03-03,2023-01-25,Mixed,6121.8000,685.8000,385.8000
a0b9N000000M1nkQAC,0019N0000049CCRQA2,0069N000002e5b5QAA,2023-03-07,2023-03-07,Mixed,46255.8600,1325.0600,975.0600
a0b9N000000MAnvQAG,0010900001TGvjuAAD,0069N000002YtNYQA0,2023-03-09,2023-02-01,Liquidation,19005.7000,6430.5000,3493.3300
a0b9N000000MGmnQAG,00109000009h59NAAQ,0069N000002diyfQAA,2023-03-13,2023-01-04,Mixed,13275.6000,6697.6000,5747.6000
a0b9N000000MbSWQA0,0010900000FPnIVAA1,0069N000002f7phQAA,2023-03-15,2023-01-13,Mixed,11254.6500,7108.2000,5008.2000
a0b9N000000MdOeQAK,0010900001TGvjuAAD,"",2023-03-16,2023-02-01,Liquidation,72632.0000,22786.1000,13591.7500
